"Desease";"Año";"Resultado";"Funcion donde se obtuve el resultado";"Mensaje"
"Leishmaniasis Mucosa";"2013";"Success";"agrupar_sex";"Success Leishmaniasis Mucosa 2013 : 2  rows, 4  columns"
"Leishmaniasis Mucosa";"2014";"Success";"agrupar_sex";"Success Leishmaniasis Mucosa 2014 : 2  rows, 4  columns"
"Leishmaniasis Mucosa";"2015";"Success";"agrupar_sex";"Success Leishmaniasis Mucosa 2015 : 2  rows, 4  columns"
"Leishmaniasis Mucosa";"2016";"Success";"agrupar_sex";"Success Leishmaniasis Mucosa 2016 : 2  rows, 4  columns"
"Leishmaniasis Mucosa";"2017";"Success";"agrupar_sex";"Success Leishmaniasis Mucosa 2017 : 2  rows, 4  columns"
"Leishmaniasis Mucosa";"2018";"Success";"agrupar_sex";"Success Leishmaniasis Mucosa 2018 : 2  rows, 4  columns"
"Leishmaniasis Mucosa";"2019";"Success";"agrupar_sex";"Success Leishmaniasis Mucosa 2019 : 2  rows, 4  columns"
"Leishmaniasis Mucosa";"2020";"Success";"agrupar_sex";"Success Leishmaniasis Mucosa 2020 : 2  rows, 4  columns"
"Leishmaniasis Mucosa";"2021";"Success";"agrupar_sex";"Success Leishmaniasis Mucosa 2021 : 2  rows, 4  columns"
"Leishmaniasis Mucosa";"2022";"Success";"agrupar_sex";"Success Leishmaniasis Mucosa 2022 : 2  rows, 4  columns"
"Leishmaniasis Visceral";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Visceral";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Visceral";"2009";"Success";"agrupar_sex";"Success Leishmaniasis Visceral 2009 : 2  rows, 4  columns"
"Leishmaniasis Visceral";"2010";"Success";"agrupar_sex";"Success Leishmaniasis Visceral 2010 : 2  rows, 4  columns"
"Leishmaniasis Visceral";"2011";"Success";"agrupar_sex";"Success Leishmaniasis Visceral 2011 : 2  rows, 4  columns"
"Leishmaniasis Visceral";"2012";"Success";"agrupar_sex";"Success Leishmaniasis Visceral 2012 : 2  rows, 4  columns"
"Leishmaniasis Visceral";"2013";"Success";"agrupar_sex";"Success Leishmaniasis Visceral 2013 : 2  rows, 4  columns"
"Leishmaniasis Visceral";"2014";"Success";"agrupar_sex";"Success Leishmaniasis Visceral 2014 : 2  rows, 4  columns"
"Leishmaniasis Visceral";"2015";"Success";"agrupar_sex";"Success Leishmaniasis Visceral 2015 : 2  rows, 4  columns"
"Leishmaniasis Visceral";"2016";"Success";"agrupar_sex";"Success Leishmaniasis Visceral 2016 : 2  rows, 4  columns"
"Leishmaniasis Visceral";"2017";"Success";"agrupar_sex";"Success Leishmaniasis Visceral 2017 : 2  rows, 4  columns"
"Leishmaniasis Visceral";"2018";"Success";"agrupar_sex";"Success Leishmaniasis Visceral 2018 : 2  rows, 4  columns"
"Leishmaniasis Visceral";"2019";"Success";"agrupar_sex";"Success Leishmaniasis Visceral 2019 : 2  rows, 4  columns"
"Leishmaniasis Visceral";"2020";"Success";"agrupar_sex";"Success Leishmaniasis Visceral 2020 : 2  rows, 4  columns"
"Leishmaniasis Visceral";"2021";"Success";"agrupar_sex";"Success Leishmaniasis Visceral 2021 : 2  rows, 4  columns"
"Leishmaniasis Visceral";"2022";"Success";"agrupar_sex";"Success Leishmaniasis Visceral 2022 : 2  rows, 4  columns"
"Lepra";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Lepra";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Lepra";"2009";"Success";"agrupar_sex";"Success Lepra 2009 : 2  rows, 4  columns"
"Lepra";"2010";"Success";"agrupar_sex";"Success Lepra 2010 : 2  rows, 4  columns"
"Lepra";"2011";"Success";"agrupar_sex";"Success Lepra 2011 : 3  rows, 4  columns"
"Lepra";"2012";"Success";"agrupar_sex";"Success Lepra 2012 : 3  rows, 4  columns"
"Lepra";"2013";"Success";"agrupar_sex";"Success Lepra 2013 : 3  rows, 4  columns"
"Lepra";"2014";"Success";"agrupar_sex";"Success Lepra 2014 : 2  rows, 4  columns"
"Lepra";"2015";"Success";"agrupar_sex";"Success Lepra 2015 : 2  rows, 4  columns"
"Lepra";"2016";"Success";"agrupar_sex";"Success Lepra 2016 : 2  rows, 4  columns"
"Lepra";"2017";"Success";"agrupar_sex";"Success Lepra 2017 : 2  rows, 4  columns"
"Lepra";"2018";"Success";"agrupar_sex";"Success Lepra 2018 : 3  rows, 4  columns"
"Lepra";"2019";"Success";"agrupar_sex";"Success Lepra 2019 : 2  rows, 4  columns"
"Lepra";"2020";"Success";"agrupar_sex";"Success Lepra 2020 : 2  rows, 4  columns"
"Lepra";"2021";"Success";"agrupar_sex";"Success Lepra 2021 : 2  rows, 4  columns"
"Lepra";"2022";"Success";"agrupar_sex";"Success Lepra 2022 : 2  rows, 4  columns"
"Leptospirosis";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leptospirosis";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leptospirosis";"2009";"Success";"agrupar_sex";"Success Leptospirosis 2009 : 2  rows, 4  columns"
"Leptospirosis";"2010";"Success";"agrupar_sex";"Success Leptospirosis 2010 : 3  rows, 4  columns"
"Leptospirosis";"2011";"Success";"agrupar_sex";"Success Leptospirosis 2011 : 2  rows, 4  columns"
"Leptospirosis";"2012";"Success";"agrupar_sex";"Success Leptospirosis 2012 : 3  rows, 4  columns"
"Leptospirosis";"2013";"Success";"agrupar_sex";"Success Leptospirosis 2013 : 2  rows, 4  columns"
"Leptospirosis";"2014";"Success";"agrupar_sex";"Success Leptospirosis 2014 : 2  rows, 4  columns"
"Leptospirosis";"2015";"Success";"agrupar_sex";"Success Leptospirosis 2015 : 2  rows, 4  columns"
"Leptospirosis";"2016";"Success";"agrupar_sex";"Success Leptospirosis 2016 : 2  rows, 4  columns"
"Leptospirosis";"2017";"Success";"agrupar_sex";"Success Leptospirosis 2017 : 2  rows, 4  columns"
"Leptospirosis";"2018";"Success";"agrupar_sex";"Success Leptospirosis 2018 : 2  rows, 4  columns"
"Leptospirosis";"2019";"Success";"agrupar_sex";"Success Leptospirosis 2019 : 2  rows, 4  columns"
"Leptospirosis";"2020";"Success";"agrupar_sex";"Success Leptospirosis 2020 : 2  rows, 4  columns"
"Leptospirosis";"2021";"Success";"agrupar_sex";"Success Leptospirosis 2021 : 2  rows, 4  columns"
"Leptospirosis";"2022";"Success";"agrupar_sex";"Success Leptospirosis 2022 : 2  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Lesiones Por Pólvora Y Explosivos";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Lesiones Por Pólvora Y Explosivos";"2009";"Success";"agrupar_sex";"Success Lesiones Por Pólvora Y Explosivos 2009 : 2  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2010";"Success";"agrupar_sex";"Success Lesiones Por Pólvora Y Explosivos 2010 : 2  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2011";"Success";"agrupar_sex";"Success Lesiones Por Pólvora Y Explosivos 2011 : 2  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2012";"Success";"agrupar_sex";"Success Lesiones Por Pólvora Y Explosivos 2012 : 2  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2013";"Success";"agrupar_sex";"Success Lesiones Por Pólvora Y Explosivos 2013 : 2  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2014";"Success";"agrupar_sex";"Success Lesiones Por Pólvora Y Explosivos 2014 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leucemia Aguda Pediátrica Linfoide";"2009";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Linfoide 2009 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2010";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Linfoide 2010 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2011";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Linfoide 2011 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2012";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Linfoide 2012 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2013";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Linfoide 2013 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2014";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Linfoide 2014 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2015";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Linfoide 2015 : 3  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2016";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Linfoide 2016 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2017";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Linfoide 2017 : 3  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2018";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Linfoide 2018 : 3  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2019";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Linfoide 2019 : 3  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2020";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Linfoide 2020 : 3  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2021";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Linfoide 2021 : 3  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2022";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Linfoide 2022 : 3  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leucemia Aguda Pediátrica Mieloide";"2009";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Mieloide 2009 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2010";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Mieloide 2010 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2011";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Mieloide 2011 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2012";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Mieloide 2012 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2013";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Mieloide 2013 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2014";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Mieloide 2014 : 1  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2015";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Mieloide 2015 : 3  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2016";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Mieloide 2016 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2017";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Mieloide 2017 : 3  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2018";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Mieloide 2018 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2019";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Mieloide 2019 : 2  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2020";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Mieloide 2020 : 3  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2021";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Mieloide 2021 : 3  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2022";"Success";"agrupar_sex";"Success Leucemia Aguda Pediátrica Mieloide 2022 : 3  rows, 4  columns"
"Malaria Asociada (Formas Mixtas)";"2007";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2007 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2008";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2008 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2009";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2009 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2010";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2010 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2011";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2011 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2012";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2012 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2013";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2013 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2014";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2014 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2015";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2015 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2016";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2016 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2017";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2017 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2018";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2018 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2019";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2019 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2020";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2020 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2021";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2021 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2022";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2022 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Complicada";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Complicada";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Complicada";"2009";"Success";"agrupar_sex";"Success Malaria Complicada 2009 : 2  rows, 4  columns"
"Malaria Complicada";"2010";"Success";"agrupar_sex";"Success Malaria Complicada 2010 : 2  rows, 4  columns"
"Malaria Complicada";"2011";"Success";"agrupar_sex";"Success Malaria Complicada 2011 : 2  rows, 4  columns"
"Malaria Complicada";"2012";"Success";"agrupar_sex";"Success Malaria Complicada 2012 : 2  rows, 4  columns"
"Malaria Complicada";"2013";"Success";"agrupar_sex";"Success Malaria Complicada 2013 : 2  rows, 4  columns"
"Malaria Complicada";"2014";"Success";"agrupar_sex";"Success Malaria Complicada 2014 : 2  rows, 4  columns"
"Malaria Complicada";"2015";"Success";"agrupar_sex";"Success Malaria Complicada 2015 : 2  rows, 4  columns"
"Malaria Complicada";"2016";"Success";"agrupar_sex";"Success Malaria Complicada 2016 : 2  rows, 4  columns"
"Malaria Complicada";"2017";"Success";"agrupar_sex";"Success Malaria Complicada 2017 : 2  rows, 4  columns"
"Malaria Complicada";"2018";"Success";"agrupar_sex";"Success Malaria Complicada 2018 : 2  rows, 4  columns"
"Malaria Complicada";"2019";"Success";"agrupar_sex";"Success Malaria Complicada 2019 : 2  rows, 4  columns"
"Malaria Complicada";"2020";"Success";"agrupar_sex";"Success Malaria Complicada 2020 : 2  rows, 4  columns"
"Malaria Complicada";"2021";"Success";"agrupar_sex";"Success Malaria Complicada 2021 : 2  rows, 4  columns"
"Malaria Complicada";"2022";"Success";"agrupar_sex";"Success Malaria Complicada 2022 : 2  rows, 4  columns"
"Malaria Falciparum";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Falciparum";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Falciparum";"2009";"Success";"agrupar_sex";"Success Malaria Falciparum 2009 : 2  rows, 4  columns"
"Malaria Falciparum";"2010";"Success";"agrupar_sex";"Success Malaria Falciparum 2010 : 2  rows, 4  columns"
"Malaria Falciparum";"2011";"Success";"agrupar_sex";"Success Malaria Falciparum 2011 : 4  rows, 4  columns"
"Malaria Falciparum";"2012";"Success";"agrupar_sex";"Success Malaria Falciparum 2012 : 4  rows, 4  columns"
"Malaria Falciparum";"2013";"Success";"agrupar_sex";"Success Malaria Falciparum 2013 : 4  rows, 4  columns"
"Malaria Falciparum";"2014";"Success";"agrupar_sex";"Success Malaria Falciparum 2014 : 2  rows, 4  columns"
"Malaria Falciparum";"2015";"Success";"agrupar_sex";"Success Malaria Falciparum 2015 : 2  rows, 4  columns"
"Malaria Falciparum";"2016";"Success";"agrupar_sex";"Success Malaria Falciparum 2016 : 2  rows, 4  columns"
"Malaria Falciparum";"2017";"Success";"agrupar_sex";"Success Malaria Falciparum 2017 : 2  rows, 4  columns"
"Malaria Falciparum";"2018";"Success";"agrupar_sex";"Success Malaria Falciparum 2018 : 2  rows, 4  columns"
"Malaria Falciparum";"2019";"Success";"agrupar_sex";"Success Malaria Falciparum 2019 : 2  rows, 4  columns"
"Malaria Falciparum";"2020";"Success";"agrupar_sex";"Success Malaria Falciparum 2020 : 2  rows, 4  columns"
"Malaria Falciparum";"2021";"Success";"agrupar_sex";"Success Malaria Falciparum 2021 : 2  rows, 4  columns"
"Malaria Falciparum";"2022";"Success";"agrupar_sex";"Success Malaria Falciparum 2022 : 2  rows, 4  columns"
"Malaria Vivax";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Vivax";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Vivax";"2009";"Success";"agrupar_sex";"Success Malaria Vivax 2009 : 2  rows, 4  columns"
"Malaria Vivax";"2010";"Success";"agrupar_sex";"Success Malaria Vivax 2010 : 2  rows, 4  columns"
"Malaria Vivax";"2011";"Success";"agrupar_sex";"Success Malaria Vivax 2011 : 3  rows, 4  columns"
"Malaria Vivax";"2012";"Success";"agrupar_sex";"Success Malaria Vivax 2012 : 3  rows, 4  columns"
"Malaria Vivax";"2013";"Success";"agrupar_sex";"Success Malaria Vivax 2013 : 3  rows, 4  columns"
"Malaria Vivax";"2014";"Success";"agrupar_sex";"Success Malaria Vivax 2014 : 3  rows, 4  columns"
"Malaria Vivax";"2015";"Success";"agrupar_sex";"Success Malaria Vivax 2015 : 2  rows, 4  columns"
"Malaria Vivax";"2016";"Success";"agrupar_sex";"Success Malaria Vivax 2016 : 2  rows, 4  columns"
"Malaria Vivax";"2017";"Success";"agrupar_sex";"Success Malaria Vivax 2017 : 2  rows, 4  columns"
"Malaria Vivax";"2018";"Success";"agrupar_sex";"Success Malaria Vivax 2018 : 2  rows, 4  columns"
"Malaria Vivax";"2019";"Success";"agrupar_sex";"Success Malaria Vivax 2019 : 2  rows, 4  columns"
"Malaria Vivax";"2020";"Success";"agrupar_sex";"Success Malaria Vivax 2020 : 2  rows, 4  columns"
"Malaria Vivax";"2021";"Success";"agrupar_sex";"Success Malaria Vivax 2021 : 2  rows, 4  columns"
"Malaria Vivax";"2022";"Success";"agrupar_sex";"Success Malaria Vivax 2022 : 2  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2009";"Success";"agrupar_sex";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2009 : 2  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2010";"Success";"agrupar_sex";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2010 : 2  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2011";"Success";"agrupar_sex";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2011 : 2  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2012";"Success";"agrupar_sex";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2012 : 2  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2013";"Success";"agrupar_sex";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2013 : 2  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2014";"Error";"import_data_event";"Error import_data_event Meningitis Bacteriana Y Enfermedad Meningocócica 2014 :  Error in !file.exists(file_path) || !cache: 'length = 2' in coercion to 'logical(1)'
"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2014";"Error";"import_data_event";"Error import_data_event Meningitis Bacteriana Y Enfermedad Meningocócica 2014 :  Error in !file.exists(file_path) || !cache: 'length = 2' in coercion to 'logical(1)'
"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2015";"Success";"agrupar_sex";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2015 : 2  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2016";"Success";"agrupar_sex";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2016 : 2  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2017";"Success";"agrupar_sex";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2017 : 2  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2018";"Success";"agrupar_sex";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2018 : 2  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2019";"Success";"agrupar_sex";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2019 : 1  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2020";"Success";"agrupar_sex";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2020 : 2  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2021";"Success";"agrupar_sex";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2021 : 2  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2022";"Success";"agrupar_sex";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2022 : 2  rows, 4  columns"
"Meningitis Meningocócica";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Meningitis Meningocócica";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Meningitis Meningocócica";"2009";"Success";"agrupar_sex";"Success Meningitis Meningocócica 2009 : 2  rows, 4  columns"
"Meningitis Meningocócica";"2010";"Success";"agrupar_sex";"Success Meningitis Meningocócica 2010 : 3  rows, 4  columns"
"Meningitis Meningocócica";"2011";"Success";"agrupar_sex";"Success Meningitis Meningocócica 2011 : 2  rows, 4  columns"
"Meningitis Meningocócica";"2012";"Success";"agrupar_sex";"Success Meningitis Meningocócica 2012 : 3  rows, 4  columns"
"Meningitis Meningocócica";"2013";"Success";"agrupar_sex";"Success Meningitis Meningocócica 2013 : 2  rows, 4  columns"
"Meningitis Meningocócica";"2014";"Success";"agrupar_sex";"Success Meningitis Meningocócica 2014 : 2  rows, 4  columns"
"Meningitis Meningocócica";"2015";"Success";"agrupar_sex";"Success Meningitis Meningocócica 2015 : 2  rows, 4  columns"
"Meningitis Meningocócica";"2016";"Success";"agrupar_sex";"Success Meningitis Meningocócica 2016 : 2  rows, 4  columns"
"Meningitis Meningocócica";"2017";"Success";"agrupar_sex";"Success Meningitis Meningocócica 2017 : 2  rows, 4  columns"
"Meningitis Meningocócica";"2018";"Success";"agrupar_sex";"Success Meningitis Meningocócica 2018 : 2  rows, 4  columns"
"Meningitis Meningocócica";"2019";"Success";"agrupar_sex";"Success Meningitis Meningocócica 2019 : 2  rows, 4  columns"
