"Desease";"Año";"Resultado";"Funcion donde se obtuve el resultado";"Mensaje"
"Intoxicación Por Sustancias Psicoactivas";"2011";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Sustancias Psicoactivas 2011 : 405  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2012";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Sustancias Psicoactivas 2012 : 450  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2013";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Sustancias Psicoactivas 2013 : 395  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2014";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Sustancias Psicoactivas 2014 : 395  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2015";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Sustancias Psicoactivas 2015 : 384  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2016";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Sustancias Psicoactivas 2016 : 406  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2017";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Sustancias Psicoactivas 2017 : 406  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2018";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Sustancias Psicoactivas 2018 : 406  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2019";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Sustancias Psicoactivas 2019 : 406  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2020";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Sustancias Psicoactivas 2020 : 406  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2021";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Sustancias Psicoactivas 2021 : 406  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2022";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Sustancias Psicoactivas 2022 : 373  rows, 4  columns"
"Leishmaniasis Cutánea";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Cutánea";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Cutánea";"2009";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Cutánea";"2010";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Cutánea";"2011";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Cutánea 2011 : 614  rows, 4  columns"
"Leishmaniasis Cutánea";"2012";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Cutánea 2012 : 614  rows, 4  columns"
"Leishmaniasis Cutánea";"2013";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Cutánea 2013 : 614  rows, 4  columns"
"Leishmaniasis Cutánea";"2014";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Cutánea 2014 : 614  rows, 4  columns"
"Leishmaniasis Cutánea";"2015";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Cutánea 2015 : 463  rows, 4  columns"
"Leishmaniasis Cutánea";"2016";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Cutánea 2016 : 423  rows, 4  columns"
"Leishmaniasis Cutánea";"2017";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Cutánea 2017 : 423  rows, 4  columns"
"Leishmaniasis Cutánea";"2018";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Cutánea 2018 : 423  rows, 4  columns"
"Leishmaniasis Cutánea";"2019";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Cutánea 2019 : 377  rows, 4  columns"
"Leishmaniasis Cutánea";"2020";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Cutánea 2020 : 389  rows, 4  columns"
"Leishmaniasis Cutánea";"2021";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Cutánea 2021 : 389  rows, 4  columns"
"Leishmaniasis Cutánea";"2022";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Cutánea 2022 : 385  rows, 4  columns"
"Leishmaniasis Mucosa";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Mucosa";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Mucosa";"2009";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Mucosa 2009 : 81  rows, 4  columns"
"Leishmaniasis Mucosa";"2010";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Mucosa 2010 : 105  rows, 4  columns"
"Leishmaniasis Mucosa";"2011";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Mucosa 2011 : 116  rows, 4  columns"
"Leishmaniasis Mucosa";"2012";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Mucosa 2012 : 115  rows, 4  columns"
"Leishmaniasis Mucosa";"2013";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Mucosa 2013 : 88  rows, 4  columns"
"Leishmaniasis Mucosa";"2014";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Mucosa 2014 : 96  rows, 4  columns"
"Leishmaniasis Mucosa";"2015";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Mucosa 2015 : 70  rows, 4  columns"
"Leishmaniasis Mucosa";"2016";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Mucosa 2016 : 106  rows, 4  columns"
"Leishmaniasis Mucosa";"2017";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Mucosa 2017 : 57  rows, 4  columns"
"Leishmaniasis Mucosa";"2018";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Mucosa 2018 : 57  rows, 4  columns"
"Leishmaniasis Mucosa";"2019";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Mucosa 2019 : 49  rows, 4  columns"
"Leishmaniasis Mucosa";"2020";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Mucosa 2020 : 40  rows, 4  columns"
"Leishmaniasis Mucosa";"2021";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Mucosa 2021 : 60  rows, 4  columns"
"Leishmaniasis Mucosa";"2022";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Mucosa 2022 : 69  rows, 4  columns"
"Leishmaniasis Visceral";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Visceral";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Visceral";"2009";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Visceral 2009 : 31  rows, 4  columns"
"Leishmaniasis Visceral";"2010";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Visceral 2010 : 24  rows, 4  columns"
"Leishmaniasis Visceral";"2011";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Visceral 2011 : 12  rows, 4  columns"
"Leishmaniasis Visceral";"2012";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Visceral 2012 : 9  rows, 4  columns"
"Leishmaniasis Visceral";"2013";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Visceral 2013 : 13  rows, 4  columns"
"Leishmaniasis Visceral";"2014";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Visceral 2014 : 26  rows, 4  columns"
"Leishmaniasis Visceral";"2015";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Visceral 2015 : 20  rows, 4  columns"
"Leishmaniasis Visceral";"2016";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Visceral 2016 : 33  rows, 4  columns"
"Leishmaniasis Visceral";"2017";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Visceral 2017 : 27  rows, 4  columns"
"Leishmaniasis Visceral";"2018";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Visceral 2018 : 14  rows, 4  columns"
"Leishmaniasis Visceral";"2019";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Visceral 2019 : 14  rows, 4  columns"
"Leishmaniasis Visceral";"2020";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Visceral 2020 : 8  rows, 4  columns"
"Leishmaniasis Visceral";"2021";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Visceral 2021 : 6  rows, 4  columns"
"Leishmaniasis Visceral";"2022";"Success";"agrupar_fecha_inisintomas";"Success Leishmaniasis Visceral 2022 : 13  rows, 4  columns"
"Lepra";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Lepra";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Lepra";"2009";"Success";"agrupar_fecha_inisintomas";"Success Lepra 2009 : 187  rows, 4  columns"
"Lepra";"2010";"Success";"agrupar_fecha_inisintomas";"Success Lepra 2010 : 181  rows, 4  columns"
"Lepra";"2011";"Success";"agrupar_fecha_inisintomas";"Success Lepra 2011 : 184  rows, 4  columns"
"Lepra";"2012";"Success";"agrupar_fecha_inisintomas";"Success Lepra 2012 : 228  rows, 4  columns"
"Lepra";"2013";"Success";"agrupar_fecha_inisintomas";"Success Lepra 2013 : 221  rows, 4  columns"
"Lepra";"2014";"Success";"agrupar_fecha_inisintomas";"Success Lepra 2014 : 189  rows, 4  columns"
"Lepra";"2015";"Success";"agrupar_fecha_inisintomas";"Success Lepra 2015 : 156  rows, 4  columns"
"Lepra";"2016";"Success";"agrupar_fecha_inisintomas";"Success Lepra 2016 : 145  rows, 4  columns"
"Lepra";"2017";"Success";"agrupar_fecha_inisintomas";"Success Lepra 2017 : 177  rows, 4  columns"
"Lepra";"2018";"Success";"agrupar_fecha_inisintomas";"Success Lepra 2018 : 158  rows, 4  columns"
"Lepra";"2019";"Success";"agrupar_fecha_inisintomas";"Success Lepra 2019 : 162  rows, 4  columns"
"Lepra";"2020";"Success";"agrupar_fecha_inisintomas";"Success Lepra 2020 : 89  rows, 4  columns"
"Lepra";"2021";"Success";"agrupar_fecha_inisintomas";"Success Lepra 2021 : 149  rows, 4  columns"
"Lepra";"2022";"Success";"agrupar_fecha_inisintomas";"Success Lepra 2022 : 131  rows, 4  columns"
"Leptospirosis";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leptospirosis";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leptospirosis";"2009";"Success";"agrupar_fecha_inisintomas";"Success Leptospirosis 2009 : 410  rows, 4  columns"
"Leptospirosis";"2010";"Success";"agrupar_fecha_inisintomas";"Success Leptospirosis 2010 : 374  rows, 4  columns"
"Leptospirosis";"2011";"Success";"agrupar_fecha_inisintomas";"Success Leptospirosis 2011 : 379  rows, 4  columns"
"Leptospirosis";"2012";"Success";"agrupar_fecha_inisintomas";"Success Leptospirosis 2012 : 351  rows, 4  columns"
"Leptospirosis";"2013";"Success";"agrupar_fecha_inisintomas";"Success Leptospirosis 2013 : 325  rows, 4  columns"
"Leptospirosis";"2014";"Success";"agrupar_fecha_inisintomas";"Success Leptospirosis 2014 : 328  rows, 4  columns"
"Leptospirosis";"2015";"Success";"agrupar_fecha_inisintomas";"Success Leptospirosis 2015 : 311  rows, 4  columns"
"Leptospirosis";"2016";"Success";"agrupar_fecha_inisintomas";"Success Leptospirosis 2016 : 294  rows, 4  columns"
"Leptospirosis";"2017";"Success";"agrupar_fecha_inisintomas";"Success Leptospirosis 2017 : 303  rows, 4  columns"
"Leptospirosis";"2018";"Success";"agrupar_fecha_inisintomas";"Success Leptospirosis 2018 : 266  rows, 4  columns"
"Leptospirosis";"2019";"Success";"agrupar_fecha_inisintomas";"Success Leptospirosis 2019 : 75  rows, 4  columns"
"Leptospirosis";"2020";"Success";"agrupar_fecha_inisintomas";"Success Leptospirosis 2020 : 28  rows, 4  columns"
"Leptospirosis";"2021";"Success";"agrupar_fecha_inisintomas";"Success Leptospirosis 2021 : 88  rows, 4  columns"
"Leptospirosis";"2022";"Success";"agrupar_fecha_inisintomas";"Success Leptospirosis 2022 : 172  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Lesiones Por Pólvora Y Explosivos";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Lesiones Por Pólvora Y Explosivos";"2009";"Success";"agrupar_fecha_inisintomas";"Success Lesiones Por Pólvora Y Explosivos 2009 : 183  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2010";"Success";"agrupar_fecha_inisintomas";"Success Lesiones Por Pólvora Y Explosivos 2010 : 188  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2011";"Success";"agrupar_fecha_inisintomas";"Success Lesiones Por Pólvora Y Explosivos 2011 : 234  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2012";"Success";"agrupar_fecha_inisintomas";"Success Lesiones Por Pólvora Y Explosivos 2012 : 271  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2013";"Success";"agrupar_fecha_inisintomas";"Success Lesiones Por Pólvora Y Explosivos 2013 : 265  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2014";"Success";"agrupar_fecha_inisintomas";"Success Lesiones Por Pólvora Y Explosivos 2014 : 190  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leucemia Aguda Pediátrica Linfoide";"2009";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Linfoide 2009 : 229  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2010";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Linfoide 2010 : 219  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2011";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Linfoide 2011 : 251  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2012";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Linfoide 2012 : 215  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2013";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Linfoide 2013 : 199  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2014";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Linfoide 2014 : 26  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2015";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Linfoide 2015 : 418  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2016";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Linfoide 2016 : 358  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2017";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Linfoide 2017 : 426  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2018";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Linfoide 2018 : 406  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2019";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Linfoide 2019 : 431  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2020";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Linfoide 2020 : 371  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2021";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Linfoide 2021 : 417  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2022";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Linfoide 2022 : 399  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leucemia Aguda Pediátrica Mieloide";"2009";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Mieloide 2009 : 44  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2010";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Mieloide 2010 : 47  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2011";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Mieloide 2011 : 57  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2012";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Mieloide 2012 : 61  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2013";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Mieloide 2013 : 59  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2014";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Mieloide 2014 : 4  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2015";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Mieloide 2015 : 86  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2016";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Mieloide 2016 : 81  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2017";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Mieloide 2017 : 93  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2018";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Mieloide 2018 : 89  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2019";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Mieloide 2019 : 74  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2020";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Mieloide 2020 : 78  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2021";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Mieloide 2021 : 72  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2022";"Success";"agrupar_fecha_inisintomas";"Success Leucemia Aguda Pediátrica Mieloide 2022 : 78  rows, 4  columns"
"Malaria Asociada (Formas Mixtas)";"2007";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2007 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2008";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2008 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2009";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2009 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2010";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2010 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2011";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2011 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2012";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2012 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2013";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2013 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2014";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2014 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2015";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2015 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2016";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2016 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2017";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2017 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2018";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2018 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2019";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2019 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2020";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2020 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2021";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2021 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2022";"Error";"import_data_sivigila";"Error import_data_event Malaria Asociada (Formas Mixtas) 2022 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Complicada";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Complicada";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Complicada";"2009";"Success";"agrupar_fecha_inisintomas";"Success Malaria Complicada 2009 : 178  rows, 4  columns"
"Malaria Complicada";"2010";"Success";"agrupar_fecha_inisintomas";"Success Malaria Complicada 2010 : 319  rows, 4  columns"
"Malaria Complicada";"2011";"Success";"agrupar_fecha_inisintomas";"Success Malaria Complicada 2011 : 290  rows, 4  columns"
"Malaria Complicada";"2012";"Success";"agrupar_fecha_inisintomas";"Success Malaria Complicada 2012 : 207  rows, 4  columns"
"Malaria Complicada";"2013";"Success";"agrupar_fecha_inisintomas";"Success Malaria Complicada 2013 : 259  rows, 4  columns"
"Malaria Complicada";"2014";"Success";"agrupar_fecha_inisintomas";"Success Malaria Complicada 2014 : 201  rows, 4  columns"
"Malaria Complicada";"2015";"Success";"agrupar_fecha_inisintomas";"Success Malaria Complicada 2015 : 303  rows, 4  columns"
"Malaria Complicada";"2016";"Success";"agrupar_fecha_inisintomas";"Success Malaria Complicada 2016 : 362  rows, 4  columns"
"Malaria Complicada";"2017";"Success";"agrupar_fecha_inisintomas";"Success Malaria Complicada 2017 : 326  rows, 4  columns"
"Malaria Complicada";"2018";"Success";"agrupar_fecha_inisintomas";"Success Malaria Complicada 2018 : 336  rows, 4  columns"
"Malaria Complicada";"2019";"Success";"agrupar_fecha_inisintomas";"Success Malaria Complicada 2019 : 351  rows, 4  columns"
"Malaria Complicada";"2020";"Success";"agrupar_fecha_inisintomas";"Success Malaria Complicada 2020 : 343  rows, 4  columns"
"Malaria Complicada";"2021";"Success";"agrupar_fecha_inisintomas";"Success Malaria Complicada 2021 : 346  rows, 4  columns"
"Malaria Complicada";"2022";"Success";"agrupar_fecha_inisintomas";"Success Malaria Complicada 2022 : 341  rows, 4  columns"
"Malaria Falciparum";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Falciparum";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Falciparum";"2009";"Success";"agrupar_fecha_inisintomas";"Success Malaria Falciparum 2009 : 776  rows, 4  columns"
"Malaria Falciparum";"2010";"Success";"agrupar_fecha_inisintomas";"Success Malaria Falciparum 2010 : 650  rows, 4  columns"
"Malaria Falciparum";"2011";"Success";"agrupar_fecha_inisintomas";"Success Malaria Falciparum 2011 : 444  rows, 4  columns"
"Malaria Falciparum";"2012";"Success";"agrupar_fecha_inisintomas";"Success Malaria Falciparum 2012 : 444  rows, 4  columns"
"Malaria Falciparum";"2013";"Success";"agrupar_fecha_inisintomas";"Success Malaria Falciparum 2013 : 444  rows, 4  columns"
"Malaria Falciparum";"2014";"Success";"agrupar_fecha_inisintomas";"Success Malaria Falciparum 2014 : 415  rows, 4  columns"
"Malaria Falciparum";"2015";"Success";"agrupar_fecha_inisintomas";"Success Malaria Falciparum 2015 : 439  rows, 4  columns"
"Malaria Falciparum";"2016";"Success";"agrupar_fecha_inisintomas";"Success Malaria Falciparum 2016 : 439  rows, 4  columns"
"Malaria Falciparum";"2017";"Success";"agrupar_fecha_inisintomas";"Success Malaria Falciparum 2017 : 439  rows, 4  columns"
"Malaria Falciparum";"2018";"Success";"agrupar_fecha_inisintomas";"Success Malaria Falciparum 2018 : 393  rows, 4  columns"
"Malaria Falciparum";"2019";"Success";"agrupar_fecha_inisintomas";"Success Malaria Falciparum 2019 : 412  rows, 4  columns"
