"Desease";"Año";"Resultado";"Funcion donde se obtuve el resultado";"Mensaje"
"Intoxicación Por Sustancias Psicoactivas";"2019";"Success";"agrupar_fecha_notifica";"Success Intoxicación Por Sustancias Psicoactivas 2019 : 1256  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2020";"Success";"agrupar_fecha_notifica";"Success Intoxicación Por Sustancias Psicoactivas 2020 : 1256  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2021";"Success";"agrupar_fecha_notifica";"Success Intoxicación Por Sustancias Psicoactivas 2021 : 1256  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2022";"Success";"agrupar_fecha_notifica";"Success Intoxicación Por Sustancias Psicoactivas 2022 : 1340  rows, 4  columns"
"Leishmaniasis Cutánea";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Cutánea";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Cutánea";"2009";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Cutánea";"2010";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Cutánea";"2011";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Cutánea 2011 : 3611  rows, 4  columns"
"Leishmaniasis Cutánea";"2012";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Cutánea 2012 : 3611  rows, 4  columns"
"Leishmaniasis Cutánea";"2013";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Cutánea 2013 : 3611  rows, 4  columns"
"Leishmaniasis Cutánea";"2014";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Cutánea 2014 : 3611  rows, 4  columns"
"Leishmaniasis Cutánea";"2015";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Cutánea 2015 : 3293  rows, 4  columns"
"Leishmaniasis Cutánea";"2016";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Cutánea 2016 : 3886  rows, 4  columns"
"Leishmaniasis Cutánea";"2017";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Cutánea 2017 : 3886  rows, 4  columns"
"Leishmaniasis Cutánea";"2018";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Cutánea 2018 : 3886  rows, 4  columns"
"Leishmaniasis Cutánea";"2019";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Cutánea 2019 : 2749  rows, 4  columns"
"Leishmaniasis Cutánea";"2020";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Cutánea 2020 : 2776  rows, 4  columns"
"Leishmaniasis Cutánea";"2021";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Cutánea 2021 : 2776  rows, 4  columns"
"Leishmaniasis Cutánea";"2022";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Cutánea 2022 : 2729  rows, 4  columns"
"Leishmaniasis Mucosa";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Mucosa";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Mucosa";"2009";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Mucosa 2009 : 91  rows, 4  columns"
"Leishmaniasis Mucosa";"2010";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Mucosa 2010 : 116  rows, 4  columns"
"Leishmaniasis Mucosa";"2011";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Mucosa 2011 : 145  rows, 4  columns"
"Leishmaniasis Mucosa";"2012";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Mucosa 2012 : 157  rows, 4  columns"
"Leishmaniasis Mucosa";"2013";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Mucosa 2013 : 119  rows, 4  columns"
"Leishmaniasis Mucosa";"2014";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Mucosa 2014 : 134  rows, 4  columns"
"Leishmaniasis Mucosa";"2015";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Mucosa 2015 : 81  rows, 4  columns"
"Leishmaniasis Mucosa";"2016";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Mucosa 2016 : 120  rows, 4  columns"
"Leishmaniasis Mucosa";"2017";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Mucosa 2017 : 82  rows, 4  columns"
"Leishmaniasis Mucosa";"2018";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Mucosa 2018 : 80  rows, 4  columns"
"Leishmaniasis Mucosa";"2019";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Mucosa 2019 : 64  rows, 4  columns"
"Leishmaniasis Mucosa";"2020";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Mucosa 2020 : 46  rows, 4  columns"
"Leishmaniasis Mucosa";"2021";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Mucosa 2021 : 70  rows, 4  columns"
"Leishmaniasis Mucosa";"2022";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Mucosa 2022 : 82  rows, 4  columns"
"Leishmaniasis Visceral";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Visceral";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Visceral";"2009";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Visceral 2009 : 33  rows, 4  columns"
"Leishmaniasis Visceral";"2010";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Visceral 2010 : 25  rows, 4  columns"
"Leishmaniasis Visceral";"2011";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Visceral 2011 : 12  rows, 4  columns"
"Leishmaniasis Visceral";"2012";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Visceral 2012 : 9  rows, 4  columns"
"Leishmaniasis Visceral";"2013";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Visceral 2013 : 13  rows, 4  columns"
"Leishmaniasis Visceral";"2014";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Visceral 2014 : 26  rows, 4  columns"
"Leishmaniasis Visceral";"2015";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Visceral 2015 : 21  rows, 4  columns"
"Leishmaniasis Visceral";"2016";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Visceral 2016 : 33  rows, 4  columns"
"Leishmaniasis Visceral";"2017";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Visceral 2017 : 28  rows, 4  columns"
"Leishmaniasis Visceral";"2018";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Visceral 2018 : 15  rows, 4  columns"
"Leishmaniasis Visceral";"2019";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Visceral 2019 : 15  rows, 4  columns"
"Leishmaniasis Visceral";"2020";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Visceral 2020 : 8  rows, 4  columns"
"Leishmaniasis Visceral";"2021";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Visceral 2021 : 6  rows, 4  columns"
"Leishmaniasis Visceral";"2022";"Success";"agrupar_fecha_notifica";"Success Leishmaniasis Visceral 2022 : 13  rows, 4  columns"
"Lepra";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Lepra";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Lepra";"2009";"Success";"agrupar_fecha_notifica";"Success Lepra 2009 : 259  rows, 4  columns"
"Lepra";"2010";"Success";"agrupar_fecha_notifica";"Success Lepra 2010 : 259  rows, 4  columns"
"Lepra";"2011";"Success";"agrupar_fecha_notifica";"Success Lepra 2011 : 287  rows, 4  columns"
"Lepra";"2012";"Success";"agrupar_fecha_notifica";"Success Lepra 2012 : 155  rows, 4  columns"
"Lepra";"2013";"Success";"agrupar_fecha_notifica";"Success Lepra 2013 : 205  rows, 4  columns"
"Lepra";"2014";"Success";"agrupar_fecha_notifica";"Success Lepra 2014 : 171  rows, 4  columns"
"Lepra";"2015";"Success";"agrupar_fecha_notifica";"Success Lepra 2015 : 142  rows, 4  columns"
"Lepra";"2016";"Success";"agrupar_fecha_notifica";"Success Lepra 2016 : 135  rows, 4  columns"
"Lepra";"2017";"Success";"agrupar_fecha_notifica";"Success Lepra 2017 : 153  rows, 4  columns"
"Lepra";"2018";"Success";"agrupar_fecha_notifica";"Success Lepra 2018 : 139  rows, 4  columns"
"Lepra";"2019";"Success";"agrupar_fecha_notifica";"Success Lepra 2019 : 153  rows, 4  columns"
"Lepra";"2020";"Success";"agrupar_fecha_notifica";"Success Lepra 2020 : 88  rows, 4  columns"
"Lepra";"2021";"Success";"agrupar_fecha_notifica";"Success Lepra 2021 : 136  rows, 4  columns"
"Lepra";"2022";"Success";"agrupar_fecha_notifica";"Success Lepra 2022 : 120  rows, 4  columns"
"Leptospirosis";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leptospirosis";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leptospirosis";"2009";"Success";"agrupar_fecha_notifica";"Success Leptospirosis 2009 : 564  rows, 4  columns"
"Leptospirosis";"2010";"Success";"agrupar_fecha_notifica";"Success Leptospirosis 2010 : 659  rows, 4  columns"
"Leptospirosis";"2011";"Success";"agrupar_fecha_notifica";"Success Leptospirosis 2011 : 695  rows, 4  columns"
"Leptospirosis";"2012";"Success";"agrupar_fecha_notifica";"Success Leptospirosis 2012 : 716  rows, 4  columns"
"Leptospirosis";"2013";"Success";"agrupar_fecha_notifica";"Success Leptospirosis 2013 : 614  rows, 4  columns"
"Leptospirosis";"2014";"Success";"agrupar_fecha_notifica";"Success Leptospirosis 2014 : 638  rows, 4  columns"
"Leptospirosis";"2015";"Success";"agrupar_fecha_notifica";"Success Leptospirosis 2015 : 552  rows, 4  columns"
"Leptospirosis";"2016";"Success";"agrupar_fecha_notifica";"Success Leptospirosis 2016 : 485  rows, 4  columns"
"Leptospirosis";"2017";"Success";"agrupar_fecha_notifica";"Success Leptospirosis 2017 : 510  rows, 4  columns"
"Leptospirosis";"2018";"Success";"agrupar_fecha_notifica";"Success Leptospirosis 2018 : 414  rows, 4  columns"
"Leptospirosis";"2019";"Success";"agrupar_fecha_notifica";"Success Leptospirosis 2019 : 87  rows, 4  columns"
"Leptospirosis";"2020";"Success";"agrupar_fecha_notifica";"Success Leptospirosis 2020 : 32  rows, 4  columns"
"Leptospirosis";"2021";"Success";"agrupar_fecha_notifica";"Success Leptospirosis 2021 : 93  rows, 4  columns"
"Leptospirosis";"2022";"Success";"agrupar_fecha_notifica";"Success Leptospirosis 2022 : 225  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Lesiones Por Pólvora Y Explosivos";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Lesiones Por Pólvora Y Explosivos";"2009";"Success";"agrupar_fecha_notifica";"Success Lesiones Por Pólvora Y Explosivos 2009 : 191  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2010";"Success";"agrupar_fecha_notifica";"Success Lesiones Por Pólvora Y Explosivos 2010 : 206  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2011";"Success";"agrupar_fecha_notifica";"Success Lesiones Por Pólvora Y Explosivos 2011 : 259  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2012";"Success";"agrupar_fecha_notifica";"Success Lesiones Por Pólvora Y Explosivos 2012 : 326  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2013";"Success";"agrupar_fecha_notifica";"Success Lesiones Por Pólvora Y Explosivos 2013 : 312  rows, 4  columns"
"Lesiones Por Pólvora Y Explosivos";"2014";"Success";"agrupar_fecha_notifica";"Success Lesiones Por Pólvora Y Explosivos 2014 : 248  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leucemia Aguda Pediátrica Linfoide";"2009";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Linfoide 2009 : 225  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2010";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Linfoide 2010 : 256  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2011";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Linfoide 2011 : 345  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2012";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Linfoide 2012 : 316  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2013";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Linfoide 2013 : 316  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2014";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Linfoide 2014 : 28  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2015";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Linfoide 2015 : 413  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2016";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Linfoide 2016 : 360  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2017";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Linfoide 2017 : 421  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2018";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Linfoide 2018 : 411  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2019";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Linfoide 2019 : 405  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2020";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Linfoide 2020 : 352  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2021";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Linfoide 2021 : 401  rows, 4  columns"
"Leucemia Aguda Pediátrica Linfoide";"2022";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Linfoide 2022 : 378  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leucemia Aguda Pediátrica Mieloide";"2009";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Mieloide 2009 : 43  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2010";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Mieloide 2010 : 47  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2011";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Mieloide 2011 : 63  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2012";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Mieloide 2012 : 62  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2013";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Mieloide 2013 : 64  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2014";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Mieloide 2014 : 5  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2015";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Mieloide 2015 : 90  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2016";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Mieloide 2016 : 83  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2017";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Mieloide 2017 : 91  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2018";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Mieloide 2018 : 89  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2019";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Mieloide 2019 : 74  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2020";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Mieloide 2020 : 76  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2021";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Mieloide 2021 : 73  rows, 4  columns"
"Leucemia Aguda Pediátrica Mieloide";"2022";"Success";"agrupar_fecha_notifica";"Success Leucemia Aguda Pediátrica Mieloide 2022 : 78  rows, 4  columns"
"Malaria Asociada (Formas Mixtas)";"2007";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2007 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2008";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2008 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2009";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2009 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2010";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2010 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2011";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2011 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2012";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2012 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2013";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2013 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2014";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2014 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2015";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2015 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2016";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2016 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2017";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2017 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2018";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2018 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2019";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2019 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2020";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2020 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2021";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2021 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Asociada (Formas Mixtas)";"2022";"Error";"import_data_event";"Error import_data_event Malaria Asociada (Formas Mixtas) 2022 :  Error in stri_detect_regex(string, pattern, negate = negate, opts_regex = opts(pattern)): Incorrectly nested parentheses in regex pattern. (U_REGEX_MISMATCHED_PAREN, context=`Malaria Asociada (Formas Mixtas`)
"
"Malaria Complicada";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Complicada";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Complicada";"2009";"Success";"agrupar_fecha_notifica";"Success Malaria Complicada 2009 : 227  rows, 4  columns"
"Malaria Complicada";"2010";"Success";"agrupar_fecha_notifica";"Success Malaria Complicada 2010 : 450  rows, 4  columns"
"Malaria Complicada";"2011";"Success";"agrupar_fecha_notifica";"Success Malaria Complicada 2011 : 374  rows, 4  columns"
"Malaria Complicada";"2012";"Success";"agrupar_fecha_notifica";"Success Malaria Complicada 2012 : 255  rows, 4  columns"
"Malaria Complicada";"2013";"Success";"agrupar_fecha_notifica";"Success Malaria Complicada 2013 : 349  rows, 4  columns"
"Malaria Complicada";"2014";"Success";"agrupar_fecha_notifica";"Success Malaria Complicada 2014 : 255  rows, 4  columns"
"Malaria Complicada";"2015";"Success";"agrupar_fecha_notifica";"Success Malaria Complicada 2015 : 483  rows, 4  columns"
"Malaria Complicada";"2016";"Success";"agrupar_fecha_notifica";"Success Malaria Complicada 2016 : 776  rows, 4  columns"
"Malaria Complicada";"2017";"Success";"agrupar_fecha_notifica";"Success Malaria Complicada 2017 : 562  rows, 4  columns"
"Malaria Complicada";"2018";"Success";"agrupar_fecha_notifica";"Success Malaria Complicada 2018 : 577  rows, 4  columns"
"Malaria Complicada";"2019";"Success";"agrupar_fecha_notifica";"Success Malaria Complicada 2019 : 668  rows, 4  columns"
"Malaria Complicada";"2020";"Success";"agrupar_fecha_notifica";"Success Malaria Complicada 2020 : 616  rows, 4  columns"
"Malaria Complicada";"2021";"Success";"agrupar_fecha_notifica";"Success Malaria Complicada 2021 : 621  rows, 4  columns"
"Malaria Complicada";"2022";"Success";"agrupar_fecha_notifica";"Success Malaria Complicada 2022 : 624  rows, 4  columns"
"Malaria Falciparum";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Falciparum";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Falciparum";"2009";"Success";"agrupar_fecha_notifica";"Success Malaria Falciparum 2009 : 1656  rows, 4  columns"
"Malaria Falciparum";"2010";"Success";"agrupar_fecha_notifica";"Success Malaria Falciparum 2010 : 1839  rows, 4  columns"
"Malaria Falciparum";"2011";"Success";"agrupar_fecha_notifica";"Success Malaria Falciparum 2011 : 1256  rows, 4  columns"
"Malaria Falciparum";"2012";"Success";"agrupar_fecha_notifica";"Success Malaria Falciparum 2012 : 1256  rows, 4  columns"
"Malaria Falciparum";"2013";"Success";"agrupar_fecha_notifica";"Success Malaria Falciparum 2013 : 1256  rows, 4  columns"
"Malaria Falciparum";"2014";"Success";"agrupar_fecha_notifica";"Success Malaria Falciparum 2014 : 2227  rows, 4  columns"
"Malaria Falciparum";"2015";"Success";"agrupar_fecha_notifica";"Success Malaria Falciparum 2015 : 2464  rows, 4  columns"
"Malaria Falciparum";"2016";"Success";"agrupar_fecha_notifica";"Success Malaria Falciparum 2016 : 2464  rows, 4  columns"
"Malaria Falciparum";"2017";"Success";"agrupar_fecha_notifica";"Success Malaria Falciparum 2017 : 2464  rows, 4  columns"
"Malaria Falciparum";"2018";"Success";"agrupar_fecha_notifica";"Success Malaria Falciparum 2018 : 2112  rows, 4  columns"
"Malaria Falciparum";"2019";"Success";"agrupar_fecha_notifica";"Success Malaria Falciparum 2019 : 2151  rows, 4  columns"
"Malaria Falciparum";"2020";"Success";"agrupar_fecha_notifica";"Success Malaria Falciparum 2020 : 2111  rows, 4  columns"
"Malaria Falciparum";"2021";"Success";"agrupar_fecha_notifica";"Success Malaria Falciparum 2021 : 2029  rows, 4  columns"
"Malaria Falciparum";"2022";"Success";"agrupar_fecha_notifica";"Success Malaria Falciparum 2022 : 1908  rows, 4  columns"
"Malaria Vivax";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Vivax";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Malaria Vivax";"2009";"Success";"agrupar_fecha_notifica";"Success Malaria Vivax 2009 : 2207  rows, 4  columns"
"Malaria Vivax";"2010";"Success";"agrupar_fecha_notifica";"Success Malaria Vivax 2010 : 2478  rows, 4  columns"
"Malaria Vivax";"2011";"Success";"agrupar_fecha_notifica";"Success Malaria Vivax 2011 : 1638  rows, 4  columns"
"Malaria Vivax";"2012";"Success";"agrupar_fecha_notifica";"Success Malaria Vivax 2012 : 1638  rows, 4  columns"
"Malaria Vivax";"2013";"Success";"agrupar_fecha_notifica";"Success Malaria Vivax 2013 : 1638  rows, 4  columns"
"Malaria Vivax";"2014";"Success";"agrupar_fecha_notifica";"Success Malaria Vivax 2014 : 1638  rows, 4  columns"
"Malaria Vivax";"2015";"Success";"agrupar_fecha_notifica";"Success Malaria Vivax 2015 : 2263  rows, 4  columns"
"Malaria Vivax";"2016";"Success";"agrupar_fecha_notifica";"Success Malaria Vivax 2016 : 2308  rows, 4  columns"
"Malaria Vivax";"2017";"Success";"agrupar_fecha_notifica";"Success Malaria Vivax 2017 : 1906  rows, 4  columns"
"Malaria Vivax";"2018";"Success";"agrupar_fecha_notifica";"Success Malaria Vivax 2018 : 2178  rows, 4  columns"
"Malaria Vivax";"2019";"Success";"agrupar_fecha_notifica";"Success Malaria Vivax 2019 : 2178  rows, 4  columns"
